playerid,birthDate
sa3014688,2003-06-02
sa3014689,2002-09-16
sa3014690,2003-04-26
sa3014691,2003-02-04
sa3014692,2003-04-04
sa3014693,2003-02-28
sa3014695,2003-01-13
sa3014697,2002-09-11
sa3014698,1999-01-30
sa3014699,2001-10-02
sa3014702,2003-05-16
sa3014703,2002-11-30
sa3014704,2003-01-13
sa3014706,2002-11-10
sa3014707,2003-03-16
sa3014708,2003-01-31
sa3014709,2002-08-06
sa3014710,2002-10-01
sa3014715,2002-10-04
sa3014717,2001-06-22
sa3014718,2003-02-06
sa3014738,1999-01-22
sa3014781,1997-11-18
sa3014782,1997-10-03
sa3014783,1997-07-25
sa3014786,1997-09-02
sa3014788,1998-03-19
sa3014789,1999-01-21
sa3014791,1996-12-26
sa3014792,1998-07-08
sa3014799,1998-07-09
sa3014802,1996-10-23
sa3014808,1996-02-29
sa3014812,1998-09-17
sa3014813,2001-11-05
sa3014814,1998-10-02
sa3014817,1997-09-23
sa3014823,1998-09-15
sa3014825,1998-09-27
sa3014827,1998-05-29
sa3014830,1998-02-27
sa3014832,1998-02-06
sa3014834,1998-02-08
sa3014837,2000-10-27
sa3014840,1999-06-27
sa3014844,1998-09-28
sa3014845,1998-07-21
sa3014846,1994-07-21
sa3014848,1998-07-10
sa3014850,1997-03-31
sa3014851,1998-03-09
sa3014854,1999-09-09
sa3014856,1997-08-03
sa3014858,1997-08-18
sa3014860,1999-05-14
sa3014865,1997-10-09
sa3014866,1997-05-18
sa3014867,1998-07-03
sa3014868,1996-06-27
sa3014870,1995-07-22
sa3014871,1999-10-08
sa3014872,2000-07-15
sa3014878,1999-06-06
sa3014880,1997-07-11
sa3014882,1997-09-16
sa3014883,1998-07-14
sa3014884,1998-03-15
sa3014885,1996-10-14
sa3014891,1999-03-06
sa3014907,1997-06-15
sa3014908,1997-01-08
sa3014910,1997-04-10
sa3014912,1993-03-10
sa3014916,1998-04-16
sa3014918,1999-04-16
sa3014919,1999-02-26
sa3014920,1998-09-21
sa3014921,1998-01-16
sa3014923,1997-10-20
sa3014924,1999-04-01
sa3014928,1997-12-29
sa3014929,1997-06-08
sa3014932,1997-09-25
sa3014934,1998-05-02
sa3014935,1999-01-23
sa3014937,1998-05-06
sa3014941,1998-08-27
sa3014942,1998-03-03
sa3014944,1997-10-13
sa3014949,1997-10-29
sa3014972,1999-03-06
sa3014975,1998-09-04
sa3014977,1998-06-16
sa3014978,1997-05-21
sa3014979,1997-01-05
sa3014982,1999-02-17
sa3014986,1997-07-16
sa3015002,1998-01-24
sa3015003,1999-03-26
sa3015004,1997-08-06
sa3015006,1999-09-06
sa3015008,1997-09-07
sa3015010,1998-10-19
sa3015012,1999-07-22
sa3015013,2002-02-16
sa3015014,1998-05-31
sa3015015,1998-05-11
sa3015018,1998-06-03
sa3015033,1998-12-23
sa3015034,1998-06-18
sa3015035,1997-11-17
sa3015040,2002-10-08
sa3015041,1997-04-15
sa3015057,2000-03-26
sa3015062,2000-01-16
sa3015069,1996-07-24
sa3015076,1998-05-31
sa3015077,1998-09-22
sa3015079,1998-10-20
sa3015087,1996-03-12
sa3015090,1998-04-29
sa3015092,2002-11-09
sa3015094,1999-03-24
sa3015096,2000-05-30
sa3015100,2001-01-24
sa3015102,2000-09-16
sa3015105,1998-11-13
sa3015106,1998-02-28
sa3015107,1998-05-27
sa3015109,1996-12-15
sa3015116,1997-07-17
sa3015117,2001-09-13
sa3015125,2000-03-11
sa3015126,1998-01-14
sa3015135,2000-07-05
sa3015136,1996-07-16
sa3015137,1997-09-24
sa3015148,2001-01-06
sa3015149,2000-08-08
sa3015151,2003-05-22
sa3015154,2000-09-09
sa3015156,2003-08-11
sa3015157,2000-09-12
sa3015160,2002-08-26
sa3015166,2001-10-19
sa3015169,2002-10-02
sa3015170,2002-09-13
sa3015171,2002-10-03
sa3015176,2002-12-16
sa3015178,2002-11-15
sa3015179,2002-09-28
sa3015180,2002-12-09
sa3015182,2002-09-19
sa3015186,2002-10-30
sa3015187,2002-09-09
sa3015188,2003-03-06
sa3015189,2003-08-13
sa3015190,2002-10-23
sa3015193,2003-03-04
sa3015195,2003-01-11
sa3015197,2003-08-23
sa3015198,2003-03-04
sa3015199,2002-07-02
sa3015202,2001-04-25
sa3015205,2000-10-01
sa3015208,1998-03-06
sa3015212,2002-10-09
sa3015214,2002-09-21
sa3015216,2002-09-24
sa3015217,1998-06-24
sa3015218,2001-03-17
sa3015219,2003-03-04
sa3015220,2003-11-30
sa3015222,2002-09-09
sa3015223,2001-02-20
sa3015224,1995-08-20
sa3015229,2002-09-12
sa3015231,2002-09-29
sa3015232,2003-04-08
sa3015234,2001-08-10
sa3015236,2001-08-13
sa3015275,1998-02-19
sa3015278,2000-07-02
sa3015281,2003-03-30
sa3015282,2003-02-26
sa3015284,2002-09-15
sa3015286,2001-11-01
sa3015288,1998-06-05
sa3015292,2003-05-17
sa3015293,2002-09-03
sa3015298,2000-08-11
sa3015304,2002-08-20
sa3015305,2002-12-06
sa3015306,2001-01-24
sa3015309,1997-09-08
sa3015310,2000-02-12
sa3015311,2002-06-22
sa3015312,2002-12-24
sa3015314,2002-06-10
sa3015328,1996-06-16
sa3015329,2001-05-12
sa3015331,2002-10-20
sa3015333,2002-10-07
sa3015334,2002-07-25
sa3015335,1999-10-25
sa3015336,1998-10-18
sa3015346,2003-06-09
sa3015348,2003-06-02
sa3015349,2003-02-17
sa3015352,2003-01-31
sa3015353,2003-05-10
sa3015354,2001-11-11
sa3015359,1998-06-11
sa3015362,2002-03-22
sa3015363,2000-05-06
sa3015365,2003-09-12
sa3015369,2001-05-20
sa3015370,2003-08-17
sa3015372,2002-11-23
sa3015385,2001-05-18
sa3015386,2002-10-02
sa3015403,2002-09-14
sa3015415,2001-08-05
sa3015418,2002-09-11
sa3015421,2002-11-29
sa3015423,2001-11-09
sa3015425,2003-03-13
sa3015427,2002-12-07
sa3015429,2002-05-03
sa3015433,2001-10-20
sa3015435,2002-08-14
sa3015437,2001-07-18
sa3015440,2002-09-07
sa3015441,2002-11-30
sa3015446,2002-11-03
sa3015450,2002-08-23
sa3015452,2001-01-25
sa3015455,2001-06-18
sa3015456,2002-05-20
sa3015458,2001-03-04
sa3015459,2001-06-04
sa3015461,2002-01-17
sa3015462,2001-07-21
sa3015464,2000-12-07
sa3015476,2002-10-14
sa3015477,2004-01-19
sa3015479,2002-02-13
sa3015481,2001-07-01
sa3015483,2001-04-20
sa3015485,2003-10-20
sa3015486,2004-01-02
sa3015487,2004-06-30
sa3015488,2004-07-24
sa3015490,2004-06-09
sa3015491,2001-08-28
sa3015492,2001-06-10
sa3015493,2001-07-07
sa3015495,2003-09-24
sa3015496,2003-06-21
sa3015497,2002-06-11
sa3015498,2001-11-09
sa3015500,2004-02-26
sa3015501,2003-09-20
sa3015502,2002-10-19
sa3015503,2003-02-04
sa3015504,2003-07-19
sa3015506,2002-07-01
sa3015509,2003-07-08
sa3015515,2002-09-17
sa3015517,2003-05-13
sa3015518,2003-05-12
sa3015525,2003-01-01
sa3015526,2003-07-04
sa3015528,2003-01-06
sa3015529,2003-05-03
sa3015531,2002-10-02
sa3015534,2002-12-24
sa3015535,2003-03-19
sa3015536,2002-10-14
sa3015539,2003-04-07
sa3015541,2003-01-16
sa3015542,2002-09-22
sa3015546,2003-03-18
sa3015547,2002-10-10
sa3015548,2002-09-25
sa3015554,2003-02-07
sa3015557,2003-04-30
sa3015558,2003-04-22
sa3015565,2002-12-16
sa3015566,2003-07-06
sa3015574,2003-05-30
sa3015580,2003-02-17
sa3015581,2003-01-15
sa3015582,2003-03-30
sa3015583,2003-06-07
sa3015587,2003-07-12
sa3015588,2002-12-18
sa3015589,2002-09-01
sa3015590,2003-01-22
sa3015591,2002-09-14
sa3015593,2003-04-28
sa3015594,2003-05-12
sa3015595,2002-10-30
sa3015596,2002-09-21
sa3015597,2002-11-06
sa3015599,2003-02-14
sa3015600,2003-04-23
sa3015601,2002-12-10
sa3015606,2001-12-05
sa3015607,2002-07-25
sa3015610,2002-09-10
sa3015611,2002-11-20
sa3015612,2003-03-04
sa3015614,2003-01-03
sa3015619,2002-12-26
sa3015623,2002-12-27
sa3015624,2003-04-06
sa3015626,2003-01-25
sa3015631,2001-12-23
sa3015632,2003-02-17
sa3015633,2003-01-14
sa3015636,2003-08-24
sa3015637,2002-09-07
sa3015639,2002-11-29
sa3015641,2003-08-07
sa3015642,2002-10-05
sa3015643,2003-08-05
sa3015646,2002-09-18
sa3015650,2002-10-30
sa3015653,2003-07-10
sa3015656,2002-06-09
sa3015659,2002-09-05
sa3015665,2003-08-03
sa3015666,2002-08-03
sa3015667,2001-02-19
sa3015670,2002-10-03
sa3015672,2003-01-24
sa3015673,2003-11-24
sa3015677,2002-11-10
sa3015678,2001-12-10
sa3015679,2003-03-19
sa3015682,2003-01-28
sa3015683,2003-04-11
sa3015685,2001-08-07
sa3015686,2001-05-18
sa3015691,2002-09-28
sa3015692,2003-03-23
sa3015693,2003-07-29
sa3015694,2003-11-15
sa3015695,2004-01-16
sa3015696,2003-12-13
sa3015697,2003-11-25
sa3015698,2004-04-10
sa3015699,2004-02-06
sa3015700,2003-12-19
sa3015703,2003-09-06
sa3015705,2004-06-10
sa3015707,2004-01-07
sa3015708,2003-12-01
sa3015709,2003-11-24
sa3015710,2004-06-09
sa3015712,2003-10-04
sa3015714,2004-01-13
sa3015715,2003-12-05
sa3015718,2004-07-15
sa3015719,2003-10-14
sa3015720,2003-12-08
sa3015722,2004-01-26
sa3015725,2004-05-27
sa3015727,2003-11-07
sa3015729,2002-11-11
sa3015735,2003-04-07
sa3015736,2004-02-20
sa3015737,2004-04-17
sa3015738,2003-10-23
sa3015739,2004-08-13
sa3015741,2004-06-10
sa3015744,2004-01-30
sa3015745,2004-04-06
sa3015747,2004-01-11
sa3015752,2003-10-02
sa3015757,2004-03-23
sa3015761,2003-09-15
sa3015763,2003-11-05
sa3015764,2002-09-05
sa3015765,2003-10-10
sa3015766,2003-09-30
sa3015770,2004-03-02
sa3015771,2004-01-02
sa3015774,2004-04-16
sa3015775,2003-09-13
sa3015777,2003-09-04
sa3015781,2003-09-08
sa3015783,2004-06-18
sa3015785,2004-06-13
sa3015786,2003-09-19
sa3015789,2004-02-27
sa3015790,2003-07-05
sa3015791,2004-05-08
sa3015792,2004-02-12
sa3015795,2003-10-04
sa3015796,2004-03-11
sa3015797,2003-11-24
sa3015798,2004-06-17
sa3015800,2004-04-08
sa3015801,2003-10-11
sa3015802,2003-11-28
sa3015805,2004-01-17
sa3015807,2004-02-27
sa3015810,2004-04-27
sa3015813,2004-06-27
sa3015817,2003-10-19
sa3015818,2004-03-08
sa3015819,2003-11-13
sa3015826,2003-09-16
sa3015832,2004-08-27
sa3015838,2004-04-12
sa3015846,2003-10-12
sa3015847,2003-09-27
sa3015851,2003-09-07
sa3015856,2003-12-19
sa3015857,2004-06-03
sa3015860,2004-07-07
sa3015863,2004-05-13
sa3015864,2004-02-09
sa3015865,2003-12-10
sa3015866,2004-02-07
sa3015869,2004-08-04
sa3015870,2004-03-27
sa3015871,2004-07-26
sa3015873,2004-06-30
sa3015874,2000-01-09
sa3015925,2000-11-06
sa3015931,2002-11-10
sa3015932,2003-01-18
sa3015933,2002-08-20
sa3015938,2001-11-14
sa3015947,2002-11-07
sa3015949,2002-12-28
sa3015950,2003-04-20
sa3015957,2001-11-27
sa3015959,2002-07-17
sa3015964,2000-06-09
sa3015970,2002-08-19
sa3015974,2003-07-18
sa3015975,2002-05-10
sa3015983,2002-01-25
sa3015985,2001-11-04
sa3015986,2001-11-02
sa3015987,2002-08-31
sa3015989,2002-03-28
sa3015993,2003-06-16
sa3015994,2002-11-26
sa3015996,2000-12-25
sa3015997,2001-12-14
sa3016001,1998-09-08
sa3016003,2001-11-17
sa3016005,2002-10-01
sa3016008,2001-08-09
sa3016009,2000-10-09
sa3016010,2001-12-29
sa3016011,2003-01-14
sa3016013,2004-02-13
sa3016017,2002-06-25
sa3016018,2003-12-21
sa3016022,2003-09-21
sa3016025,2003-04-30
sa3016026,2004-06-21
sa3016030,2001-08-26
sa3016032,2001-10-24
sa3016033,2004-02-20
sa3016034,2002-07-01
sa3016038,2002-10-14
sa3016041,2003-09-17
sa3016046,2002-03-18
sa3016052,2003-11-06
sa3016056,2002-11-14
sa3016059,2002-11-24
sa3016063,2003-12-04
sa3016064,2003-02-27
sa3016065,2001-05-26
sa3016066,2004-05-18
sa3016067,2004-03-29
sa3016069,2001-01-05
sa3016071,2002-09-03
sa3016072,2000-03-06
sa3016076,2000-01-22
sa3016084,2003-05-24
sa3016088,2002-11-06
sa3016092,2002-10-06
sa3016094,2002-11-16
sa3016095,2003-01-06
sa3016096,2002-10-16
sa3016097,2002-09-05
sa3016109,2003-03-25
sa3016113,2003-02-20
sa3016120,2002-08-22
sa3016122,2003-03-17
sa3016136,2001-12-28
sa3016143,2003-12-15
sa3016144,2003-10-01
sa3016145,2003-10-11
sa3016148,2003-09-15
sa3016154,2003-11-05
sa3016156,2004-08-09
sa3016157,2004-01-02
sa3016161,2003-12-04
sa3016162,2004-03-12
sa3016165,2003-10-14
sa3016170,2003-12-08
sa3016171,2003-11-05
sa3016173,2004-02-01
sa3016186,2004-05-24
sa3016193,2004-03-14
sa3016199,2002-11-02
sa3016204,2001-11-28
sa3016207,2003-07-16
sa3016211,2002-08-28
sa3016216,2003-02-14
sa3016218,2002-08-17
sa3016223,2001-09-04
sa3016226,2003-06-19
sa3016227,2003-03-04
sa3016228,2002-06-15
sa3016230,2001-10-03
sa3016234,2000-06-15
sa3016242,2002-09-18
sa3016249,2002-06-15
sa3016254,2003-09-17
sa3016259,2004-06-06
sa3016260,2002-12-11
sa3016267,2003-01-18
sa3016270,2002-02-14
sa3016277,2002-01-02
sa3016278,2002-12-30
sa3016279,2003-10-29
sa3016282,2003-10-10
sa3016285,2004-01-31
sa3016287,2003-12-19
sa3016290,2004-06-06
sa3016295,1999-12-03
sa3016306,2003-02-08
sa3016314,2003-06-07
sa3016321,2003-12-25
sa3016325,2003-12-04
sa3016331,2003-11-03
sa3016336,2004-02-02
sa3016341,2004-02-09
sa3016344,2004-01-21
sa3016346,2001-10-24
sa3016457,2003-02-04
sa3016458,2002-11-19
sa3016463,2003-04-30
sa3016465,2002-11-20
sa3016467,2002-07-15
sa3016469,2003-07-31
sa3016475,2002-06-17
sa3016478,2001-02-22
sa3016486,2002-08-13
sa3016489,2000-11-23
sa3016496,2002-04-08
sa3016500,2003-07-12
sa3016502,2002-07-13
sa3016506,2003-11-09
sa3016510,2003-05-01
sa3016512,2003-07-27
sa3016514,2003-09-27
sa3016515,2003-09-08
sa3016519,2003-08-09
sa3016520,2004-01-07
sa3016526,2003-04-25
sa3016528,2004-07-20
sa3016533,2002-10-08
sa3016539,2003-03-06
sa3016541,2002-10-25
sa3016543,2002-12-30
sa3016545,2003-06-04
sa3016548,2004-02-27
sa3016550,2004-05-23
sa3016551,2004-05-14
sa3016553,2003-09-24
sa3016561,2002-07-22
sa3016584,2002-10-12
sa3016589,2001-02-14
sa3016591,2002-12-29
sa3016594,2002-09-17
sa3016595,2003-08-19
sa3016605,2004-06-03
sa3016612,2004-07-26
sa3016613,2004-06-14
sa3016619,2002-02-20
sa3016621,2003-04-05
sa3016624,2004-01-01
sa3016639,2001-08-27
sa3016641,2004-01-02
sa3016644,2003-11-14
sa3016645,2004-01-02
sa3016710,2003-10-17
sa3016711,2003-05-21
sa3016712,2003-02-17
sa3016714,2004-04-20
sa3016715,2003-04-24
sa3016717,2003-05-23
sa3016719,2004-05-29
sa3016720,2003-09-22
sa3016721,2004-01-16
sa3016739,2000-08-10
sa3016748,2002-06-17
sa3016749,2002-01-03
sa3016751,2000-10-07
sa3016753,2002-12-30
sa3016774,2004-01-12
sa3016778,2004-01-18
sa3016779,2002-12-25
sa3016781,2003-05-22
sa3016783,2002-11-22
sa3016784,2003-11-20
sa3016795,1999-08-11
sa3016797,1999-06-17
sa3016799,2004-03-31
sa3016803,1997-10-12
sa3016806,1999-02-08
sa3016810,1998-01-01
sa3016811,2000-08-22
sa3016815,2003-01-09
sa3016816,2002-09-02
sa3016817,2002-05-01
sa3016818,1999-03-23
sa3016819,1999-08-23
sa3016820,1999-04-30
sa3016821,2001-10-11
sa3016824,2003-01-10
sa3016825,2004-03-14
sa3016826,2003-11-10
sa3016828,1999-01-13
sa3016833,2003-07-01
sa3016834,2004-03-01
sa3016835,2002-05-30
sa3016838,1999-02-13
sa3016839,1997-12-28
sa3016842,2001-04-19
sa3016843,1997-08-15
sa3016846,2003-11-20
sa3016847,2003-05-05
sa3016853,1997-10-09
sa3016854,1998-06-05
sa3016856,1998-11-30
sa3016857,1999-06-28
sa3016859,2000-03-26
sa3016861,1997-11-04
sa3016869,1999-04-02
sa3016872,2004-03-08
sa3016906,1998-09-25
sa3016908,1996-07-10
sa3016910,1998-09-21
sa3016914,1999-01-13
sa3016915,2001-09-12
sa3016918,2002-05-30
sa3016920,1997-11-24
sa3016922,1998-02-16
sa3016923,2003-03-05
sa3016927,1999-10-31
sa3016935,1997-10-22
sa3016936,1998-09-22
sa3016937,1998-06-21
sa3016938,1999-08-08
sa3016939,1999-09-03
sa3016941,2000-05-08
sa3016948,2004-06-24
sa3016949,1999-12-22
sa3016952,1999-04-11
sa3016953,1998-06-17
sa3016954,1999-02-23
sa3016955,1999-01-27
sa3016956,1999-04-27
sa3016959,2000-02-09
sa3016960,2000-07-16
sa3016961,1999-09-07
sa3016962,1996-10-17
sa3016964,1999-07-13
sa3016966,2000-01-25
sa3016967,1999-01-26
sa3016968,1997-12-04
sa3016969,2002-11-18
sa3016971,1999-01-24
sa3016972,2003-10-02
sa3016976,2000-02-15
sa3016977,1999-12-13
sa3016999,1999-06-26
sa3017000,1999-04-04
sa3017001,2000-08-09
sa3017005,1997-03-02
sa3017010,2003-10-08
sa3017011,1997-09-18
sa3017012,2003-05-14
sa3017013,2002-06-29
sa3017014,2000-04-14
sa3017016,1999-02-26
sa3017017,1999-04-05
sa3017023,2004-04-06
sa3017036,2001-11-15
sa3017041,1999-09-08
sa3017043,1999-09-13
sa3017044,2000-05-26
sa3017048,1998-09-21
sa3017051,2000-05-13
sa3017052,1999-03-19
sa3017053,1999-04-26
sa3017067,1999-04-22
sa3017069,1999-08-27
sa3017071,1999-06-22
sa3017072,1998-12-01
sa3017075,1998-07-13
sa3017076,2000-06-26
sa3017078,1998-08-21
sa3017080,1999-07-17
sa3017081,1999-12-05
sa3017099,1998-01-10
sa3017102,2003-08-05
sa3017104,2003-11-03
sa3017105,1999-02-22
sa3017106,2003-06-11
sa3017107,1998-02-07
sa3017109,1999-12-17
sa3017110,1999-11-01
sa3017113,1999-04-27
sa3017116,1999-12-05
sa3017118,1999-07-08
sa3017120,1997-09-23
sa3017121,1999-05-07
sa3017122,2003-09-24
sa3017123,2004-04-28
sa3017129,1998-01-28
sa3017130,1999-06-08
sa3017133,1999-10-08
sa3017134,1998-06-21
sa3017138,1999-02-08
sa3017139,1999-03-26
sa3017140,1999-02-16
sa3017141,2001-11-26
sa3017146,1998-07-18
sa3017147,2000-05-09
sa3017149,2001-11-07
sa3017150,2004-06-05
sa3017151,1999-04-04
sa3017152,1999-06-30
sa3017155,1999-08-17
sa3017156,1999-10-25
sa3017157,2000-09-28
sa3017158,2000-01-16
sa3017160,2000-04-10
sa3017162,2000-08-15
sa3017163,1999-02-08
sa3017165,1998-10-20
sa3017166,2001-02-20
sa3017169,2002-09-09
sa3017171,2002-10-26
sa3017172,2002-08-03
sa3017174,2000-09-21
sa3017175,2003-10-30
sa3017177,2003-03-31
sa3017178,2002-08-16
sa3017179,2000-05-28
sa3017180,2000-06-06
sa3017193,1998-07-27
sa3017196,2000-03-24
sa3017197,1999-05-12
sa3017198,1997-02-02
sa3017200,2000-06-12
sa3017201,1998-08-09
sa3017203,1999-04-10
sa3017204,1999-06-08
sa3017205,1997-04-08
sa3017206,1998-03-19
sa3017207,1999-11-23
sa3017210,1998-10-30
sa3017215,1998-06-12
sa3017217,2003-04-25
sa3017220,2000-01-25
sa3017221,2000-09-28
sa3017255,1999-02-11
sa3017256,1999-03-28
sa3017257,1998-10-17
sa3017258,1999-10-04
sa3017260,2000-11-28
sa3017262,1999-09-22
sa3017270,1998-03-04
sa3017271,1999-11-28
sa3017272,2000-10-01
sa3017273,1998-10-10
sa3017274,1998-06-02
sa3017277,1999-06-11
sa3017278,2002-10-04
sa3017280,1998-02-15
sa3017281,1999-02-15
sa3017282,1998-06-23
sa3017283,2000-07-07
sa3017284,1999-04-12
sa3017285,1998-06-21
sa3017288,1999-01-23
sa3017292,1999-02-12
sa3017294,2002-05-21
sa3017301,1999-07-29
sa3017302,1998-10-22
sa3017303,2000-09-01
sa3017304,1999-12-31
sa3017305,1999-09-02
sa3017307,1999-02-15
sa3017308,2000-05-05
sa3017309,1999-06-01
sa3017311,1998-01-13
sa3017312,1998-12-23
sa3017313,1998-12-06
sa3017314,1999-03-06
sa3017315,1998-10-09
sa3017316,1999-07-05
sa3017319,1999-10-04
sa3017321,2003-11-14
sa3017326,2000-01-24
sa3017327,1998-10-01
sa3017328,1999-01-14
sa3017329,1999-11-07
sa3017331,2000-03-22
sa3017332,1999-01-18
sa3017333,1999-03-12
sa3017334,1998-07-02
sa3017336,2003-06-12
sa3017338,1999-07-27
sa3017340,2003-04-21
sa3017341,1999-10-22
sa3017365,1997-09-04
sa3017366,1998-01-25
sa3017367,1998-10-19
sa3017368,1999-05-08
sa3017370,1998-12-07
sa3017371,1999-12-17
sa3017372,1997-11-20
sa3017373,1997-10-29
sa3017375,2003-07-08
sa3017376,2002-08-02
sa3017382,1997-07-30
sa3017383,2000-02-10
sa3017385,1999-11-12
sa3017387,2000-01-15
sa3017388,1998-09-14
sa3017389,2002-03-03
sa3017391,2001-07-31
sa3017392,1999-03-08
sa3017394,2000-01-11
sa3017395,2000-07-08
sa3017396,1999-09-28
sa3017397,2000-11-20
sa3017398,1999-11-23
sa3017401,1998-05-12
sa3017403,2002-11-22
sa3017405,2002-09-15
sa3017407,2001-06-06
sa3017417,1999-06-10
sa3017419,1999-01-22
sa3017422,2002-03-04
sa3017429,2003-07-18
sa3017460,1998-09-18
sa3017462,1999-04-21
sa3017464,1999-01-22
sa3017465,1998-06-04
sa3017466,1997-08-06
sa3017468,2000-06-01
sa3017470,2000-05-07
sa3017472,2003-11-06
sa3017473,1998-03-29
sa3017477,1997-10-29
sa3017478,1997-10-24
sa3017479,2003-05-17
sa3017480,2003-11-15
sa3017481,2004-05-15
sa3017490,1998-05-26
sa3017491,1998-10-08
sa3017492,1999-01-11
sa3017493,2002-05-11
sa3017498,1999-07-10
sa3017499,1999-06-12
sa3017500,1999-03-19
sa3017501,1999-05-09
sa3017502,1997-12-31
sa3017503,1999-03-17
sa3017504,1998-12-28
sa3017505,1999-06-21
sa3017506,2000-03-12
sa3017508,1998-04-20
sa3017509,1998-07-30
sa3017511,2001-02-10
sa3017512,2002-11-12
sa3017530,1999-02-08
sa3017532,1999-01-27
sa3017533,1999-03-23
sa3017535,2000-07-04
sa3017536,1998-10-06
sa3017538,2000-08-08
sa3017541,1998-06-25
sa3017542,1998-05-13
sa3017543,1999-02-18
sa3017544,1999-09-03
sa3017545,1998-12-06
sa3017547,1999-03-23
sa3017548,1998-10-21
sa3017549,1999-09-10
sa3017550,1999-10-09
sa3017551,1999-07-08
sa3017555,1999-02-21
sa3017556,2000-01-27
sa3017558,2000-03-23
sa3017559,2003-04-23
sa3017562,2003-06-04
sa3017592,1999-12-13
sa3017593,1997-07-19
sa3017602,1998-08-21
sa3017605,1997-11-07
sa3017609,1999-01-26
sa3017610,1999-06-02
sa3017611,1998-06-01
sa3017613,2004-06-26
sa3017615,2000-07-25
sa3017616,1999-10-19
sa3017618,2002-08-03
sa3017620,2002-07-28
sa3017622,1998-12-19
sa3017624,1999-09-10
sa3017628,2002-12-31
sa3017629,2002-04-10
sa3017638,1998-12-08
sa3017639,1998-03-17
sa3017640,2001-04-28
sa3017641,1998-09-04
sa3017644,1997-10-08
sa3017645,2001-09-06
sa3017660,1999-04-01
sa3017661,1999-09-28
sa3017665,2000-06-24
sa3017685,1997-08-19
sa3017686,1998-01-27
sa3017687,1998-01-08
sa3017692,2001-12-07
sa3017693,2002-07-30
sa3017695,2003-04-23
sa3017696,2002-12-30
sa3017697,2003-07-23
sa3017699,2003-11-29
sa3017716,1997-08-12
sa3017717,1999-02-05
sa3017720,1999-04-29
sa3017722,1999-11-11
sa3017724,1999-11-25
sa3017726,2003-08-01
sa3017731,2000-11-15
sa3017732,2002-08-25
sa3017734,2003-02-12
sa3017735,2000-02-24
sa3017747,1998-08-25
sa3017748,1999-03-31
sa3017750,1998-07-28
sa3017751,2002-07-28
sa3017752,1998-08-03
sa3017753,2001-10-28
sa3017754,1998-11-16
sa3017757,1999-09-14
sa3017764,2001-03-03
sa3017765,2004-03-27
sa3017767,2003-09-28
sa3017769,1997-07-17
sa3017770,2003-06-11
sa3017771,2003-09-01
sa3017777,1999-03-09
sa3017778,1999-11-20
sa3017779,2000-02-22
sa3017780,1999-09-11
sa3017781,1998-10-01
sa3017782,2002-06-20
sa3017783,2002-08-13
sa3017785,2003-01-30
sa3017786,2000-03-20
sa3017790,2004-04-04
sa3017791,2001-03-01
sa3017792,2003-03-13
sa3017793,2003-01-27
sa3017797,2000-03-15
sa3017811,2000-01-26
sa3017813,1999-08-16
sa3017814,1998-07-20
sa3017815,1996-06-11
sa3017816,1997-01-24
sa3017818,1999-04-16
sa3017820,1998-05-22
sa3017821,2003-07-08
sa3017822,1999-11-02
sa3017823,2003-12-29
sa3017825,1999-01-19
sa3017842,1999-10-04
sa3017844,2000-06-13
sa3017846,1998-08-04
sa3017847,2002-11-26
sa3017848,1999-09-23
sa3017849,2000-05-24
sa3017853,2004-02-06
sa3017859,2001-09-10
sa3017860,2003-05-07
sa3017861,1999-04-22
sa3017862,1999-10-29
sa3017867,1998-08-01
sa3017873,1997-11-14
sa3017874,1999-05-08
sa3017877,2003-10-29
sa3017879,1999-02-19
sa3017882,2000-07-08
sa3017887,1999-09-20
sa3017888,2002-08-24
sa3017896,2000-03-07
sa3017901,1999-08-24
sa3017902,1997-11-20
sa3017903,2000-05-24
sa3017913,1999-10-08
sa3017916,2000-01-05
sa3017921,2002-09-05
sa3017931,2000-11-20
sa3017932,1997-10-10
sa3017935,1999-03-28
sa3017936,2002-07-22
sa3017937,2000-05-28
sa3017938,2001-05-21
sa3017939,1998-07-25
sa3017946,1999-02-05
sa3017950,2002-08-28
sa3017952,2000-10-06
sa3017954,2004-01-02
sa3017964,2003-05-09
sa3017965,2002-10-03
sa3017976,2003-07-19
sa3017978,2001-01-29
sa3017980,2003-11-15
sa3017984,1998-08-05
sa3017985,1998-05-29
sa3017987,1999-01-15
sa3017988,2004-01-26
sa3017993,1999-08-11
sa3017999,2003-04-24
sa3018001,1998-09-15
sa3018004,1998-07-15
sa3018005,2000-04-12
sa3018010,2004-01-28
sa3018011,2004-08-02
sa3018025,2002-08-06
sa3018031,2003-10-28
sa3018032,2003-01-11
sa3018041,2004-04-03
sa3018092,1999-03-17
sa3018093,1999-10-04
sa3018094,1997-12-19
sa3018098,1999-09-03
sa3018107,2000-04-09
sa3018108,1999-03-19
sa3018112,2000-01-30
sa3018115,1998-09-10
sa3018117,1999-09-05
sa3018118,1998-07-13
sa3018123,1998-12-22
sa3018137,1997-07-01
sa3018138,1999-07-23
sa3018139,1999-11-29
sa3018140,1998-11-11
